trial	nz	encoder_depth	width_mult	nonlin	nsteps	bs	lr	y_loss_w	x_loss_w	recon_loss_w	seed	epochs	dev_mae	test_mae	use_block_diag	cl_of	t2d2	t3d3
3001	30	2	1.0	elu	120	40	0.0006931	12.7	1.14	2.36	2709	4000	2.17	2.301	True	1e+06		
3004	28	2	1.0	elu	120	160	0.001056	8.87	2.24	1.93	3224	3000	2.691	2.432	True	1e+06		
3006	30	2	1.0	elu	80	160	0.0007127	13.7	1.28	2.46	3612	4000	4.977	4.354	True	1e+06		
3007	26	2	1.0	elu	120	40	0.0007519	12.1	2.37	2.54	4049	4000	2.339	2.184	True	1e+06		
3009	24	2	1.0	elu	120	40	0.0007487	8.55	4.75	4.43	803	4000	2.491	2.6	True	1e+06		
3008	32	2	1.0	elu	120	40	0.0008438	12.5	3.25	3.73	2019	4000	2.409	2.542	True	1e+06		
3012	22	2	1.0	elu	120	40	0.0008792	12.9	1.71	4.33	3229	4000	2.269	2.075	True	1e+06		
3010	30	2	1.0	elu	120	40	0.0006438	10.3	4.69	3.68	1313	4000	2.343	2.473	True	1e+06		
3011	32	2	0.5	elu	120	40	0.0007442	10.7	2.48	4.97	833	4000	2.762	2.824	True	1e+06		
3013	29	2	1.0	elu	120	40	0.0007067	9.6	2.71	4.09	2356	4000	2.381	2.029	True	1e+06		
3019	28	2	1.0	elu	120	40	0.000905	13.4	3.2	2.36	804	4000	4.699	3.826	True	1e+06		
3014	27	2	0.5	elu	120	40	0.0008621	12.2	1.71	3.02	3918	4000	2.814	2.42	True	1e+06		
3016	27	2	1.0	elu	120	160	0.0008798	6.2	4.13	4.33	579	4000	2.731	2.619	True	1e+06		
3015	31	2	1.0	elu	120	160	0.0007831	8.13	3.89	4.28	647	4000	3.623	2.716	True	1e+06		
3021	31	2	1.0	elu	120	40	0.0008066	13.2	3.29	3.07	1491	1500	3.578	2.905	True	1e+06		
3023	27	2	0.5	elu	120	40	0.0008026	14.2	2.3	1.71	1854	1000	3.748	3.216	True	1e+06		
3018	29	2	0.5	gelu	120	40	0.0008143	10.5	4.27	4.07	1755	4000	2.39	2.395	True	1e+06		
3017	28	2	1.0	elu	120	40	0.0006414	11.6	5.05	4.29	2494	4000	2.389	2.515	True	1e+06		
3022	28	2	1.0	elu	120	40	0.0008528	16.8	1.49	2.13	2170	2000	3.269	2.932	True	1e+06		
3020	26	2	1.0	elu	120	40	0.0007111	9.83	3.02	3.77	1145	4000	2.337	2.222	True	1e+06		
3028	32	2	0.5	elu	120	40	0.0009229	9.52	3.63	4.47	1338	4000	4.044	3.624	True	1e+06		
3029	28	2	1.0	elu	40	160	0.0006833	6.78	3.77	4.05	1567	4000	4.666	4.435	True	1e+06		
3026	28	2	1.0	elu	120	40	0.0007664	8.95	2.7	2.34	3853	3000	2.586	2.704	True	1e+06		
3025	24	2	1.0	elu	120	40	0.0007284	11.6	4.79	4.71	1036	4000	2.38	2.266	True	1e+06		
3024	28	2	1.0	elu	120	40	0.0007633	11.2	1.64	2.75	3476	4000	2.079	2.252	True	1e+06		
3035	30	2	1.0	elu	40	40	0.0008352	10.1	3.19	4.58	559	1500	11.74	11.03	True	1e+06		
3027	31	2	1.0	elu	120	40	0.0006863	14.4	3.2	3.58	1509	4000	2.315	2.357	True	1e+06		
3030	30	2	1.0	elu	120	40	0.000797	15.5	5.25	3.56	1575	4000	2.164	2.204	True	1e+06		
3032	31	2	1.0	elu	120	40	0.0007088	6.34	3.31	4.66	271	4000	2.683	2.715	True	1e+06		
3037	27	2	1.0	elu	120	40	0.0008267	15.1	2.02	2.16	4738	1000	4.123	3.776	True	1e+06		
3039	26	2	1.0	elu	40	40	0.0007696	12.8	3.06	3.98	3172	4000	4.195	4.248	True	1e+06		
3038	27	2	1.0	relu	120	40	0.00101	12	3.6	4.27	1897	4000	3.11	3.403	True	1e+06		
3033	28	2	1.0	elu	120	40	0.0007855	12.9	4.34	2.39	1346	4000	2.207	2.105	True	1e+06		
3031	30	2	1.0	elu	120	40	0.0009132	8.16	3.41	4.69	1243	4000	2.398	2.705	True	1e+06		
3034	29	2	1.0	elu	120	40	0.000918	10.3	2.95	4.64	1613	4000	2.308	2.522	True	1e+06		
3036	26	2	0.5	elu	120	40	0.0007833	13.1	3.2	3.18	2983	4000	2.46	2.379	True	1e+06		
3042	29	2	1.0	elu	80	80	0.0008853	12.3	3.58	4.08	1473	4000	4.061	3.955	True	1e+06		
3043	28	2	1.0	elu	80	40	0.0008006	8.74	5.16	4.25	1130	4000	2.845	3.493	True	1e+06		
3041	26	2	1.0	elu	120	160	0.0007976	11.5	2.86	4.4	1636	4000	2.663	2.455	True	1e+06		
3047	28	2	1.0	elu	120	40	0.0007182	14.3	1.48	2.76	3972	1500	3.768	2.971	True	1e+06		
3040	30	2	2.0	elu	120	40	0.0006891	10.5	2.63	4.79	979	4000	2.091	2.192	True	1e+06		
3044	29	2	1.0	elu	120	40	0.0007643	8.8	2.02	4.12	1450	4000	2.324	2.346	True	1e+06		
3045	27	2	1.0	elu	120	40	0.0008196	11.3	1.59	2.44	4505	4000	2.183	2.165	True	1e+06		
3046	26	2	1.0	elu	120	160	0.0006499	11.6	2.51	4.31	1687	4000	2.93	2.385	True	1e+06		
3051	29	2	1.0	elu	120	40	0.000773	14.2	3.54	3.7	729	1500	3.333	3.088	True	1e+06		
3054	26	2	1.0	elu	20	40	0.0007952	12.2	2.33	2.93	3576	4000	15.22	9.767	True	1e+06		
3048	30	2	1.0	elu	120	40	0.0007391	12	2.39	4.9	2018	3000	2.28	2.254	True	1e+06		
3050	26	2	1.0	gelu	120	40	0.0009478	12.5	3.93	3.29	1731	4000	2.283	2.265	True	1e+06		
3049	29	2	1.0	elu	120	40	0.0007525	15.5	3.71	2.61	2019	4000	2.449	2.686	True	1e+06		
3052	25	2	1.0	elu	120	80	0.00078	12	2.07	4.36	3269	4000	2.861	2.721	True	1e+06		
3056	30	2	1.0	elu	120	160	0.0008374	9.01	4.26	4.57	1222	1500	4.541	3.668	True	1e+06		
3058	29	2	1.0	elu	40	40	0.0007446	13.8	1.27	2.42	3084	4000	8.574	4.835	True	1e+06		
3055	27	2	1.0	elu	120	160	0.0008282	8.19	1.88	3.97	4292	4000	2.542	2.188	True	1e+06		
3053	29	2	1.0	gelu	120	40	0.0007453	8.72	1.55	3.12	3619	4000	2.273	2.296	True	1e+06		
3060	26	2	1.0	relu	80	40	0.0009204	12.1	1.68	4.24	3482	4000	2.725	3.016	True	1e+06		
3057	23	2	2.0	elu	120	40	0.00082	11.2	2.21	3.53	4175	4000	2.063	2.122	True	1e+06		
3065	26	2	1.0	elu	40	40	0.0007694	13.8	1.94	2.45	3445	4000	5.276	4.668	True	1e+06		
3059	25	2	1.0	elu	120	40	0.0007856	9.29	2.34	2.93	4179	4000	2.563	2.479	True	1e+06		
3067	28	2	1.0	elu	120	40	0.0008243	14.4	1.55	2.36	3592	500	5.082	3.819	True	1e+06		
3061	24	2	1.0	elu	120	40	0.0007004	15.6	3.9	3.61	1533	4000	2.302	2.276	True	1e+06		
3068	29	2	1.0	relu	120	40	0.0006999	15.5	3.54	4.04	1900	500	4.339	4.45	True	1e+06		
3064	31	2	1.0	elu	120	160	0.0007224	16.5	2.65	2.19	1986	4000	2.563	2.415	True	1e+06		
3063	28	2	1.0	elu	120	160	0.0006821	8.25	3.64	4.23	1698	4000	3.014	2.717	True	1e+06		
3062	28	2	1.0	elu	120	40	0.0008401	15.2	4.83	3.95	1295	4000	2.097	2.304	True	1e+06		
3069	25	2	1.0	elu	120	40	0.0006685	16.4	1.62	2.73	4231	4000	3.377	2.934	True	1e+06		
3075	26	2	1.0	elu	120	40	0.0007639	8.08	1.85	2.76	3483	1000	4.325	3.991	True	1e+06		
3066	29	2	0.5	elu	120	40	0.0007461	9.65	3.1	3.14	2364	4000	3.337	3.204	True	1e+06		
3071	28	2	1.0	elu	120	40	0.0007252	8.43	4.33	4.02	1059	4000	2.231	2.001	True	1e+06		
3070	28	2	1.0	elu	120	40	0.0008731	15	3.88	4.77	751	4000	2.21	2.177	True	1e+06		
3073	29	2	1.0	elu	120	40	0.0005837	10	2.77	4.59	1020	4000	2.54	2.461	True	1e+06		
3078	28	2	1.0	elu	120	40	0.0007564	18.9	1.81	2.54	3370	500	4.949	4.087	True	1e+06		
3072	24	2	0.5	elu	120	40	0.0007997	12.5	3.97	4.93	1370	4000	3.139	2.965	True	1e+06		
3074	24	2	1.0	elu	120	40	0.0007934	13.7	2.38	3.79	4262	4000	2.393	2.371	True	1e+06		
3079	28	2	1.0	elu	40	40	0.0008118	13.8	1.88	2.25	3015	4000	272.5	11.18	True	1e+06		
3082	27	2	1.0	elu	20	40	0.0008767	10.9	2.38	3.97	1425	500	12.39	9.875	True	1e+06		
3076	29	2	2.0	elu	120	40	0.0007359	16.8	4.71	3.77	1612	4000	2.155	2.087	True	1e+06		
3080	26	2	1.0	relu	120	40	0.001112	7.79	1.97	1.89	3588	3000	2.494	2.496	True	1e+06		
3081	27	2	1.0	elu	120	40	0.001025	14.2	2.02	2.02	3991	2000	3.805	2.594	True	1e+06		
3077	27	2	1.0	elu	120	40	0.0007712	15.2	1.68	2.07	3639	4000	1.974	1.901	True	1e+06		
3084	29	2	1.0	elu	120	80	0.0008318	10.1	2.74	4.05	2533	4000	3.54	3.269	True	1e+06		
3087	27	2	1.0	elu	40	40	0.0008197	10.3	3.12	4.08	1288	2000	3.884	3.829	True	1e+06		
3089	30	2	1.0	elu	20	40	0.0007774	16.5	3.57	2.12	1299	4000	15.54	7.7	True	1e+06		
3083	28	2	1.0	elu	120	160	0.000787	12.3	2.53	1.94	2627	4000	2.73	2.566	True	1e+06		
3085	28	2	1.0	gelu	120	40	0.0007742	9.83	1.94	4.38	2198	4000	2.099	2.273	True	1e+06		
3086	29	2	1.0	elu	120	40	0.0006321	5.91	4.18	3.96	1086	4000	2.361	2.381	True	1e+06		
3088	30	2	1.0	gelu	120	40	0.0008165	17.6	1.28	2.36	4452	4000	2.172	2.115	True	1e+06		
3090	26	2	1.0	elu	120	40	0.0007568	10.5	2.04	4.87	4110	4000	2.352	2.471	True	1e+06		
3092	26	2	1.0	relu	120	40	0.000789	7.48	1.97	3.84	4214	4000	2.546	2.722	True	1e+06		
3091	29	2	1.0	elu	120	40	0.0008025	5.59	4.92	3.76	387	4000	2.31	2.271	True	1e+06		
3093	25	2	1.0	elu	120	40	0.0007431	11.5	2.46	4.03	3773	4000	2.726	2.878	True	1e+06		
3095	27	2	1.0	gelu	80	40	0.000701	12.2	3.8	4.03	1772	4000	2.681	2.691	True	1e+06		
3094	31	2	0.5	elu	120	40	0.0008827	12.4	1	2.21	4225	4000	2.859	2.899	True	1e+06		
3096	25	2	1.0	elu	80	40	0.0007475	15.6	1.6	2.09	2442	4000	2.733	2.682	True	1e+06		
3100	25	2	1.0	elu	120	40	0.0008371	12.2	1.94	3.01	3495	1000	3.656	3.179	True	1e+06		
3104	27	2	1.0	elu	120	40	0.001014	10.3	2.42	2.03	3190	1500	2.665	2.489	True	1e+06		
3097	32	2	1.0	elu	120	40	0.0008093	7.58	3.77	4.6	984	4000	2.398	2.458	True	1e+06		
3098	27	2	1.0	elu	120	40	0.0008904	9.2	2	3.98	2084	4000	2.21	2.482	True	1e+06		
3106	25	2	1.0	elu	80	40	0.0006764	19.7	1.86	2.31	3627	1000	3.799	3.256	True	1e+06		
3099	27	2	1.0	gelu	120	40	0.0007626	12.2	2.77	3.91	1818	4000	2.227	2.322	True	1e+06		
3101	29	2	1.0	elu	120	40	0.0008074	12.3	2.85	3.34	821	4000	2.232	2.244	True	1e+06		
3103	27	2	1.0	elu	120	40	0.0008204	10.7	1.83	3.37	3633	4000	2.623	2.392	True	1e+06		
3102	27	2	1.0	elu	120	40	0.0006979	12.2	2.03	4.33	978	4000	2.094	2.204	True	1e+06		
3105	30	2	2.0	elu	120	40	0.0007414	11	3.27	4.74	1492	3000	2.298	2.601	True	1e+06		
3110	28	2	1.0	elu	120	40	0.0009699	7.05	1.83	2.23	4527	3000	2.414	2.371	True	1e+06		
3107	27	2	1.0	elu	120	40	0.0008518	9.4	3.18	3.89	2431	4000	2.255	2.107	True	1e+06		
3114	29	2	1.0	elu	120	40	0.000872	15.1	2.48	2.15	3997	500	4.012	3.302	True	1e+06		
3109	28	2	1.0	elu	120	40	0.0008985	9.84	3.67	2.34	2594	4000	2.405	2.385	True	1e+06		
3108	31	2	1.0	gelu	120	40	0.0007588	8.21	3.74	4.79	575	4000	2.283	2.423	True	1e+06		
3112	26	2	1.0	elu	120	40	0.0009028	14.6	1.39	2.17	2050	4000	2.221	2.474	True	1e+06		
3111	29	2	1.0	elu	120	40	0.0007513	10.9	1.74	4.45	3950	4000	2.383	2.278	True	1e+06		
3115	27	2	1.0	elu	80	40	0.001102	7.23	1.84	2.31	3396	3000	2.905	2.802	True	1e+06		
3113	32	2	1.0	elu	120	40	0.000716	11.6	1.29	2.08	3756	4000	2.147	2.219	True	1e+06		
3117	30	2	1.0	relu	120	40	0.001037	14.3	1.47	2.63	3121	4000	2.587	2.537	True	1e+06		
3116	28	2	1.0	elu	120	40	0.0008663	14.3	3.34	2.79	1013	3000	2.455	2.387	True	1e+06		
3118	29	2	1.0	elu	120	40	0.0009632	12.5	3.81	4.09	1287	4000	2.55	2.494	True	1e+06		
3119	27	2	1.0	elu	120	40	0.000682	12.2	3.78	3.49	4447	4000	2.219	2.139	True	1e+06		
3120	27	2	1.0	gelu	120	40	0.0007998	10.8	2.1	3.89	1635	4000	2.204	2.086	True	1e+06		
3121	30	2	1.0	elu	120	40	0.0008304	8.7	3.2	3.81	1876	3000	2.76	2.744	True	1e+06		
3124	28	2	1.0	elu	120	40	0.0009207	10.8	2.23	2.52	4504	4000	2.499	2.529	True	1e+06		
3122	29	2	1.0	elu	120	40	0.0007801	14.8	2.24	2.27	1508	4000	2.118	2.172	True	1e+06		
3126	27	2	1.0	elu	120	160	0.000877	11.6	2.18	2.79	3554	2000	4.259	3.183	True	1e+06		
3123	28	2	1.0	elu	120	40	0.0006155	16.5	2.01	2.19	2186	4000	2.28	2.092	True	1e+06		
3129	26	2	1.0	elu	120	40	0.0008539	12.2	1.81	4.54	3195	1500	3.594	3.135	True	1e+06		
3131	25	2	1.0	elu	20	40	0.001095	11.1	1.81	3.78	4198	4000	15.87	10.63	True	1e+06		
3127	26	2	1.0	relu	120	40	0.0009443	14.7	1.48	2.43	3886	4000	2.752	3.032	True	1e+06		
3125	30	2	1.0	elu	120	40	0.0007711	10.2	4	3.39	1175	4000	2.426	2.551	True	1e+06		
3128	28	2	1.0	elu	120	40	0.0008559	11.9	3.29	2.89	4717	4000	2.558	2.581	True	1e+06		
3130	27	2	1.0	elu	120	40	0.001078	7.57	2.94	2.2	4092	3000	2.719	2.876	True	1e+06		
3132	27	2	1.0	elu	120	40	0.0006922	12.1	1.49	2.45	4325	4000	2.566	2.622	True	1e+06		
3134	29	2	1.0	relu	120	40	0.0008463	16.4	3.74	3.71	915	4000	2.756	3.004	True	1e+06		
3133	25	2	1.0	elu	120	40	0.000631	10.5	3.48	3.81	2116	4000	2.304	2.356	True	1e+06		
3138	26	2	1.0	elu	120	160	0.0006992	11.8	1.68	2.99	3826	4000	3.994	3.43	True	1e+06		
3135	26	2	1.0	gelu	120	80	0.0006526	9.88	3.06	4.17	1926	4000	2.602	2.63	True	1e+06		
3136	30	2	1.0	elu	120	40	0.001117	7.29	2.75	2.49	3505	3000	2.346	2.591	True	1e+06		
3137	25	2	1.0	gelu	120	40	0.0008767	8.9	2.13	3.2	3417	4000	2.294	2.274	True	1e+06		
3139	25	2	1.0	elu	120	40	0.0008176	10.9	2.64	2.33	3647	4000	2.358	2.372	True	1e+06		
3145	28	2	1.0	elu	40	160	0.000834	7.27	4.46	3.98	1037	4000	4.378	3.879	True	1e+06		
3140	30	2	1.0	elu	120	40	0.0006731	12.7	2.07	2.85	3419	4000	2.153	2.143	True	1e+06		
3142	25	2	1.0	elu	120	40	0.0006066	12.5	3	4.91	1752	4000	2.33	2.244	True	1e+06		
3143	27	2	1.0	elu	120	40	0.0007296	9.93	3.13	3.02	1755	4000	2.471	2.509	True	1e+06		
3141	30	2	1.0	elu	120	40	0.0007755	10.1	1.45	2.41	4929	4000	2.488	2.433	True	1e+06		
3144	32	2	1.0	elu	120	40	0.0006541	16	4.13	2.87	1150	4000	2.265	2.603	True	1e+06		
3147	30	2	1.0	elu	80	40	0.0007585	15.3	4.06	2.9	1211	4000	3.083	3.118	True	1e+06		
3150	24	2	1.0	elu	40	40	0.0008835	7.81	2.95	3.87	850	4000	3.59	3.241	True	1e+06		
3146	28	2	0.5	elu	120	40	0.0007354	19.3	1.62	2.62	3823	4000	3.76	3.38	True	1e+06		
3152	26	2	1.0	elu	120	40	0.000868	9	3.05	2.02	4561	1500	2.936	2.95	True	1e+06		
3153	27	2	1.0	elu	120	40	0.0008575	10.3	1.63	3.73	2812	1500	3.365	3.002	True	1e+06		
3149	25	2	0.5	elu	120	40	0.0008103	8.9	3.47	3.89	1596	4000	3.74	3.178	True	1e+06		
3151	23	2	2.0	elu	120	40	0.0007526	12.8	1.58	2.53	4171	4000	2.085	2.008	True	1e+06		
3148	29	2	1.0	elu	120	40	0.0008603	10.3	3.38	4.95	539	4000	2.382	2.36	True	1e+06		
3154	32	2	1.0	elu	120	40	0.0007257	9.75	3.58	4.22	2112	4000	2.409	2.38	True	1e+06		
3161	26	2	1.0	elu	120	40	0.0006363	7.75	3.51	3.75	799	500	5.696	4.56	True	1e+06		
3155	26	2	1.0	elu	120	40	0.000922	15.3	2.88	4.38	1115	4000	2.177	2.042	True	1e+06		
3157	30	2	1.0	relu	120	80	0.0007231	14.1	1.65	2.46	5002	4000	2.615	2.695	True	1e+06		
3156	27	2	1.0	elu	120	40	0.0008818	9.86	2.99	2.91	1304	4000	2.431	2.552	True	1e+06		
3160	25	2	1.0	elu	120	40	0.0008054	15.7	1.64	3.55	3611	4000	2.211	2.093	True	1e+06		
3164	27	2	1.0	elu	20	160	0.0006736	9.38	4.06	4.36	1460	4000	14.55	8.49	True	1e+06		
3159	29	2	1.0	elu	120	40	0.0008007	12	2.43	4.08	2083	4000	2.35	2.352	True	1e+06		
3158	30	2	1.0	elu	120	40	0.0009102	10.4	4.7	3.97	1819	4000	2.285	2.35	True	1e+06		
3169	27	2	1.0	elu	120	40	0.0007881	9.13	3.76	3.86	988	500	5.352	4.328	True	1e+06		
3163	29	2	1.0	elu	120	160	0.0006832	10.3	2.74	4.74	1552	4000	3.134	2.872	True	1e+06		
3162	32	2	1.0	elu	120	40	0.0007073	14.1	1.28	2.79	4607	4000	2.275	2.152	True	1e+06		
3171	30	2	1.0	elu	80	40	0.0007407	16.5	1.68	2.74	3921	1500	4.889	4.387	True	1e+06		
3165	29	2	1.0	elu	120	40	0.000891	11.3	3.7	2.76	1399	4000	2.085	2.226	True	1e+06		
3170	32	2	1.0	elu	120	40	0.0006828	9.7	2.92	4.95	979	2000	3.075	2.585	True	1e+06		
3168	28	2	2.0	elu	120	40	0.0008104	9.53	4.13	3.44	1948	4000	2.361	2.378	True	1e+06		
3166	27	2	1.0	gelu	120	40	0.0008591	11.7	2.81	3.45	3133	4000	2.3	2.565	True	1e+06		
3167	29	2	1.0	gelu	120	40	0.0009301	17.8	1.62	2.48	2919	4000	2.114	2.055	True	1e+06		
3175	27	2	1.0	elu	120	80	0.0008623	11.1	2.26	4.19	1920	2000	3.097	3.005	True	1e+06		
3172	31	2	1.0	relu	120	40	0.0007115	10.4	2.37	4.37	1890	4000	2.604	2.416	True	1e+06		
3174	26	2	1.0	elu	120	40	0.0009982	10.6	1.93	2.43	4159	4000	2.162	2.256	True	1e+06		
3173	28	2	1.0	elu	120	40	0.0007204	9.68	3.27	4.77	424	4000	2.258	2.496	True	1e+06		
3182	26	2	1.0	elu	120	40	0.0009039	9.77	3.28	4.42	573	500	6.926	5.356	True	1e+06		
3176	26	2	1.0	elu	120	80	0.0007955	19.3	2.02	2.05	3443	4000	2.278	2.446	True	1e+06		
3179	28	2	1.0	elu	120	40	0.0006662	13.3	4.11	4.29	2119	2000	3.033	2.925	True	1e+06		
3177	29	2	2.0	elu	120	40	0.0006693	10.9	3.98	3.96	2054	4000	2.098	2.557	True	1e+06		
3183	30	2	1.0	elu	120	40	0.0008685	10.5	1.68	2.03	4743	500	5.371	4.256	True	1e+06		
3178	28	2	1.0	elu	120	40	0.0007604	15.9	3.39	3.99	2173	4000	2.354	2.581	True	1e+06		
3181	25	2	1.0	elu	120	40	0.0007922	10.1	2.08	3.29	4135	2000	2.853	2.868	True	1e+06		
3180	27	2	1.0	elu	120	160	0.0007417	7.63	4.04	4.99	1574	4000	2.698	2.582	True	1e+06		
3184	27	2	1.0	elu	120	40	0.0008519	16	1.35	2.48	4374	4000	2.276	2.297	True	1e+06		
3185	26	2	1.0	elu	120	40	0.0009752	11.9	2.43	3.87	1207	4000	2.214	2.221	True	1e+06		
3187	29	2	0.5	elu	120	40	0.0008889	18.2	1.48	2.41	3935	4000	2.752	2.931	True	1e+06		
3186	31	2	1.0	elu	120	40	0.0008524	16.1	3.26	1.69	1942	4000	2.32	2.278	True	1e+06		
3188	26	2	1.0	elu	80	40	0.0007834	12	1.81	4.71	3638	4000	2.503	2.137	True	1e+06		
3189	29	2	1.0	elu	120	40	0.0006467	11.9	3.11	2.81	1440	4000	2.299	1.958	True	1e+06		
3192	28	2	1.0	elu	120	40	0.0007564	11.5	2.31	2.78	1140	4000	3.892	3.264	True	1e+06		
3195	28	2	1.0	elu	120	40	0.0006708	14.5	1.98	1.98	1884	1000	3.817	3.35	True	1e+06		
3196	27	2	1.0	elu	120	40	0.0008307	13.9	1.74	2.58	4953	1000	3.603	3.219	True	1e+06		
3190	26	2	1.0	gelu	120	40	0.0008455	7.54	4.09	4.69	1016	4000	2.405	2.545	True	1e+06		
3191	30	2	1.0	elu	120	40	0.000822	13.6	3.62	4.16	1354	3000	2.55	2.715	True	1e+06		
3193	30	2	1.0	elu	120	40	0.0008883	13	2.33	1.95	2655	2000	2.599	2.409	True	1e+06		
3194	27	2	2.0	elu	120	40	0.0008702	15.5	2.06	2.94	3345	4000	2.124	2.277	True	1e+06		
3198	27	2	1.0	elu	120	40	0.0008172	10.8	3.96	2.49	2327	1500	3.402	3.194	True	1e+06		
3199	29	2	1.0	elu	120	80	0.0008706	8.49	2.52	1.93	3597	3000	3.078	2.844	True	1e+06		
3200	26	2	1.0	elu	80	40	0.0007533	8.49	3.69	4.35	787	4000	2.656	2.546	True	1e+06		
3197	29	2	1.0	elu	120	80	0.0009856	12.8	1.61	2.07	3948	4000	2.361	2.496	True	1e+06		
3204	29	2	1.0	elu	120	40	0.0008867	6.98	3.88	4.6	839	3000	2.346	2.191	True	1e+06		
3201	28	2	1.0	elu	120	40	0.0008609	12.2	1.23	1.98	3146	4000	2.191	1.938	True	1e+06		
3203	26	2	1.0	elu	120	40	0.0009374	15.5	1.7	2.87	3357	4000	2.195	2.209	True	1e+06		
3202	25	2	1.0	elu	120	40	0.0007079	6.89	5	4.65	776	4000	2.441	2.49	True	1e+06		
3208	27	2	1.0	elu	120	80	0.00101	8.72	2.61	2.02	4516	1500	3.331	2.952	True	1e+06		
3207	27	2	1.0	relu	80	40	0.0008137	9.37	2.2	4.54	1491	4000	2.67	2.685	True	1e+06		
3205	26	2	1.0	gelu	120	40	0.0006838	6.78	3.2	3.71	879	4000	2.343	2.308	True	1e+06		
3206	26	2	1.0	elu	120	40	0.0005814	9.35	2.29	4.27	958	4000	2.366	2.005	True	1e+06		
3213	26	2	2.0	elu	120	40	0.0007273	9.24	4.05	4.06	676	1500	2.64	2.758	True	1e+06		
3212	27	2	1.0	elu	120	40	0.0006354	8.12	4.33	4.58	902	2000	3.937	3.166	True	1e+06		
3209	30	2	1.0	elu	120	40	0.0007973	15.6	1.94	2.45	2179	4000	2.251	2.206	True	1e+06		
3211	26	2	1.0	gelu	120	40	0.0008729	11.6	1.5	4.43	4428	4000	2.263	2.239	True	1e+06		
3210	30	2	1.0	elu	120	40	0.0007714	13.6	1.94	4.24	1403	4000	2.249	2.497	True	1e+06		
3216	28	2	1.0	relu	120	160	0.0007139	14.1	1.21	2.46	3546	4000	3.069	2.642	True	1e+06		
3214	32	2	1.0	elu	120	40	0.000822	6.1	4.63	4.82	577	4000	2.27	2.29	True	1e+06		
3218	30	2	1.0	relu	120	40	0.0007283	12.9	3.64	3.91	814	4000	2.822	2.993	True	1e+06		
3215	27	2	1.0	elu	120	40	0.0008577	12.7	1.02	1.93	4622	4000	2.036	2.136	True	1e+06		
3222	30	2	1.0	elu	40	40	0.0007527	11.3	5.08	3.8	2189	4000	4.775	4.079	True	1e+06		
3223	30	2	1.0	elu	20	40	0.0009133	11.1	3.51	4.6	166	4000	13.36	7.996	True	1e+06		
3221	31	2	0.5	elu	120	40	0.0007104	12.4	3.18	3.56	1770	2000	5.484	5.197	True	1e+06		
3217	29	2	1.0	elu	120	40	0.0007639	11.5	3.66	3.48	3069	4000	2.209	2.237	True	1e+06		
3219	29	2	1.0	elu	120	40	0.0007042	12.2	3.25	2.05	1018	4000	2.374	2.324	True	1e+06		
3220	26	2	1.0	elu	120	40	0.0007045	12.5	1.75	2.68	3608	4000	2.378	2.327	True	1e+06		
3226	26	2	1.0	elu	40	40	0.0008172	10.4	2.25	4.25	4294	4000	4.634	3.693	True	1e+06		
3230	26	2	1.0	elu	120	40	0.0007247	14.5	1.39	1.95	3867	500	5.096	3.976	True	1e+06		
3225	26	2	1.0	elu	120	40	0.001002	8.99	2.34	4.11	2694	4000	2.722	2.788	True	1e+06		
3224	25	2	1.0	elu	120	40	0.0006297	11.2	3.98	4.81	1278	4000	2.127	2.245	True	1e+06		
3228	29	2	1.0	elu	120	40	0.000816	13.2	3.52	2.11	1330	4000	2.399	2.492	True	1e+06		
3231	23	2	1.0	elu	120	40	0.0008522	13.2	1.52	2.66	3282	4000	2.21	2.324	True	1e+06		
3227	26	2	1.0	elu	120	40	0.0008645	7.97	3.84	4.79	536	4000	2.471	2.271	True	1e+06		
3229	27	2	1.0	elu	120	40	0.0008311	14.2	3.09	1.96	2787	4000	2.177	2.415	True	1e+06		
3234	26	2	1.0	elu	80	160	0.0008025	8.24	3.97	4.04	1281	4000	4.939	4.5	True	1e+06		
3232	29	2	1.0	elu	120	40	0.0007434	15.2	3.31	2.16	2601	4000	2.474	2.36	True	1e+06		
3233	29	2	1.0	elu	120	160	0.0009008	12.9	1.67	2.52	3617	3000	3.771	2.851	True	1e+06		
3237	24	2	1.0	elu	40	40	0.0007612	17.4	1.55	2.45	3142	4000	9.031	5.255	True	1e+06		
3240	28	2	1.0	elu	40	40	0.0007924	14	1.92	2.72	3947	3000	4.463	4	True	1e+06		
3243	30	2	1.0	elu	120	40	0.0006232	10.7	3.2	4.49	2783	1000	3.576	3.464	True	1e+06		
3238	26	2	1.0	elu	120	40	0.0008741	16.1	2.23	2.38	4625	3000	2.692	2.626	True	1e+06		
3235	27	2	1.0	elu	120	40	0.0007916	15.6	1.57	3.3	4267	4000	2.04	2.387	True	1e+06		
3236	27	2	0.5	elu	120	40	0.0009299	13.1	1.53	2.58	3246	4000	2.802	2.618	True	1e+06		
3239	29	2	1.0	elu	80	40	0.0009005	12	2.92	2.22	2237	4000	2.475	2.653	True	1e+06		
3242	27	2	1.0	elu	120	40	0.000897	14.3	4.09	2.76	2065	4000	2.119	2.234	True	1e+06		
3241	27	2	1.0	gelu	120	40	0.0007353	10.8	2.93	4.25	1451	4000	2.29	2.241	True	1e+06		
3247	30	2	0.5	elu	120	40	0.0007908	11.4	3.08	4.54	1053	1500	3.999	3.17	True	1e+06		
